index,pobreza_binaria,pobreza,ingresos,edad
715,No pobreza,No pobreza,5700,45
716,Pobreza,Pobreza no extrema,5700,47
717,No pobreza,No pobreza,5700,36
718,No pobreza,No pobreza,5700,31
719,No pobreza,No pobreza,5659,57
720,No pobreza,No pobreza,5620,44
721,No pobreza,No pobreza,5600,44
722,Pobreza,Pobreza no extrema,5600,41
723,No pobreza,No pobreza,5600,36
724,No pobreza,No pobreza,5600,28
725,Pobreza,Pobreza no extrema,5600,27
726,No pobreza,No pobreza,5600,24
727,No pobreza,No pobreza,5600,21
728,No pobreza,No pobreza,5577,40
729,No pobreza,No pobreza,5500,60
730,No pobreza,No pobreza,5500,63
731,No pobreza,No pobreza,5500,59
732,No pobreza,No pobreza,5500,53
733,Pobreza,Pobreza no extrema,5500,54
734,No pobreza,No pobreza,5500,50
735,No pobreza,No pobreza,5500,47
736,No pobreza,No pobreza,5500,42
737,No pobreza,No pobreza,5500,43
738,No pobreza,No pobreza,5500,42
739,No pobreza,No pobreza,5500,42
740,Pobreza,Pobreza no extrema,5500,42
741,No pobreza,No pobreza,5500,38
742,No pobreza,No pobreza,5500,37
743,No pobreza,No pobreza,5500,37
744,No pobreza,No pobreza,5500,37
745,No pobreza,No pobreza,5500,30
746,No pobreza,No pobreza,5500,34
747,No pobreza,No pobreza,5500,30
748,No pobreza,No pobreza,5500,32
749,No pobreza,No pobreza,5500,32
750,Pobreza,Pobreza no extrema,5500,34
751,No pobreza,No pobreza,5500,32
752,No pobreza,No pobreza,5500,33
753,Pobreza,Pobreza no extrema,5500,30
754,No pobreza,No pobreza,5500,28
755,No pobreza,No pobreza,5500,28
756,No pobreza,No pobreza,5500,29
757,Pobreza,Pobreza no extrema,5500,24
758,Pobreza,Pobreza extrema,5475,27
759,No pobreza,No pobreza,5420,40
760,No pobreza,No pobreza,5400,51
761,No pobreza,No pobreza,5400,43
762,Pobreza,Pobreza no extrema,5400,35
763,No pobreza,No pobreza,5400,36
764,No pobreza,No pobreza,5400,31
765,Pobreza,Pobreza no extrema,5400,26
766,No pobreza,No pobreza,5375,59
767,No pobreza,No pobreza,5330,40
768,Pobreza,Pobreza extrema,5309,45
769,No pobreza,No pobreza,5300,53
770,Pobreza,Pobreza no extrema,5300,47
771,No pobreza,No pobreza,5300,43
772,No pobreza,No pobreza,5300,40
773,No pobreza,No pobreza,5300,42
774,No pobreza,No pobreza,5300,37
775,Pobreza,Pobreza no extrema,5300,35
776,No pobreza,No pobreza,5300,35
777,No pobreza,No pobreza,5300,29
778,No pobreza,No pobreza,5300,26
779,Pobreza,Pobreza no extrema,5300,23
780,No pobreza,No pobreza,5265,70
781,No pobreza,No pobreza,5260,56
782,No pobreza,No pobreza,5250,25
783,No pobreza,No pobreza,5250,23
784,No pobreza,No pobreza,5200,60
785,No pobreza,No pobreza,5200,50
786,No pobreza,No pobreza,5200,49
787,No pobreza,No pobreza,5200,45
788,No pobreza,No pobreza,5200,37
789,No pobreza,No pobreza,5200,33
790,No pobreza,No pobreza,5200,29
791,No pobreza,No pobreza,5200,28
792,No pobreza,No pobreza,5200,28
793,No pobreza,No pobreza,5150,46
794,No pobreza,No pobreza,5130,20
795,No pobreza,No pobreza,5100,50
796,No pobreza,No pobreza,5100,39
797,Pobreza,Pobreza no extrema,5080,37
798,No pobreza,No pobreza,5000,72
799,No pobreza,No pobreza,5000,71
800,No pobreza,No pobreza,5000,71
801,No pobreza,No pobreza,5000,67
802,No pobreza,No pobreza,5000,69
803,No pobreza,No pobreza,5000,66
804,No pobreza,No pobreza,5000,65
805,No pobreza,No pobreza,5000,65
806,No pobreza,No pobreza,5000,65
807,No pobreza,No pobreza,5000,65
808,Pobreza,Pobreza no extrema,5000,62
809,No pobreza,No pobreza,5000,60
810,No pobreza,No pobreza,5000,60
811,No pobreza,No pobreza,5000,60
812,No pobreza,No pobreza,5000,62
813,No pobreza,No pobreza,5000,62
814,Pobreza,Pobreza no extrema,5000,64
815,Pobreza,Pobreza no extrema,5000,59
816,No pobreza,No pobreza,5000,55
817,No pobreza,No pobreza,5000,57
818,No pobreza,No pobreza,5000,59
819,No pobreza,No pobreza,5000,58
820,Pobreza,Pobreza no extrema,5000,56
821,No pobreza,No pobreza,5000,55
822,No pobreza,No pobreza,5000,55
823,No pobreza,No pobreza,5000,56
824,No pobreza,No pobreza,5000,56
825,Pobreza,Pobreza no extrema,5000,57
826,No pobreza,No pobreza,5000,55
827,Pobreza,Pobreza no extrema,5000,57
828,Pobreza,Pobreza no extrema,5000,57
829,No pobreza,No pobreza,5000,58
830,No pobreza,No pobreza,5000,58
831,No pobreza,No pobreza,5000,55
832,No pobreza,No pobreza,5000,56
833,No pobreza,No pobreza,5000,57
834,No pobreza,No pobreza,5000,57
835,No pobreza,No pobreza,5000,50
836,No pobreza,No pobreza,5000,52
837,No pobreza,No pobreza,5000,50
838,No pobreza,No pobreza,5000,50
839,No pobreza,No pobreza,5000,51
840,No pobreza,No pobreza,5000,51
841,No pobreza,No pobreza,5000,53
842,No pobreza,No pobreza,5000,52
843,No pobreza,No pobreza,5000,51
844,No pobreza,No pobreza,5000,53
845,No pobreza,No pobreza,5000,51
846,No pobreza,No pobreza,5000,53
847,No pobreza,No pobreza,5000,52
848,No pobreza,No pobreza,5000,54
849,No pobreza,No pobreza,5000,50
850,No pobreza,No pobreza,5000,54
851,Pobreza,Pobreza no extrema,5000,51
852,No pobreza,No pobreza,5000,53
853,No pobreza,No pobreza,5000,50
854,No pobreza,No pobreza,5000,52
855,No pobreza,No pobreza,5000,52
856,Pobreza,Pobreza extrema,5000,51
857,No pobreza,No pobreza,5000,46
858,No pobreza,No pobreza,5000,48
859,No pobreza,No pobreza,5000,49
860,No pobreza,No pobreza,5000,45
861,No pobreza,No pobreza,5000,47
862,Pobreza,Pobreza no extrema,5000,48
863,No pobreza,No pobreza,5000,46
864,No pobreza,No pobreza,5000,47
865,No pobreza,No pobreza,5000,45
866,No pobreza,No pobreza,5000,47
867,Pobreza,Pobreza no extrema,5000,45
868,No pobreza,No pobreza,5000,45
869,No pobreza,No pobreza,5000,45
870,No pobreza,No pobreza,5000,46
871,No pobreza,No pobreza,5000,46
872,No pobreza,No pobreza,5000,46
873,No pobreza,No pobreza,5000,47
874,No pobreza,No pobreza,5000,46
875,No pobreza,No pobreza,5000,49
876,No pobreza,No pobreza,5000,48
877,No pobreza,No pobreza,5000,48
878,No pobreza,No pobreza,5000,46
879,No pobreza,No pobreza,5000,42
880,No pobreza,No pobreza,5000,40
881,No pobreza,No pobreza,5000,40
882,No pobreza,No pobreza,5000,43
883,No pobreza,No pobreza,5000,42
884,No pobreza,No pobreza,5000,42
885,Pobreza,Pobreza no extrema,5000,41
886,No pobreza,No pobreza,5000,43
887,Pobreza,Pobreza no extrema,5000,41
888,Pobreza,Pobreza no extrema,5000,42
889,No pobreza,No pobreza,5000,40
890,Pobreza,Pobreza no extrema,5000,40
891,Pobreza,Pobreza no extrema,5000,40
892,No pobreza,No pobreza,5000,43
893,Pobreza,Pobreza no extrema,5000,41
894,Pobreza,Pobreza extrema,5000,44
895,No pobreza,No pobreza,5000,43
896,No pobreza,No pobreza,5000,41
897,No pobreza,No pobreza,5000,40
898,No pobreza,No pobreza,5000,40
899,No pobreza,No pobreza,5000,43
900,No pobreza,No pobreza,5000,40
901,No pobreza,No pobreza,5000,41
902,No pobreza,No pobreza,5000,42
903,No pobreza,No pobreza,5000,41
904,Pobreza,Pobreza no extrema,5000,42
905,No pobreza,No pobreza,5000,41
906,No pobreza,No pobreza,5000,44
907,No pobreza,No pobreza,5000,40
908,No pobreza,No pobreza,5000,43
909,No pobreza,No pobreza,5000,41
910,No pobreza,No pobreza,5000,41
911,Pobreza,Pobreza no extrema,5000,41
912,Pobreza,Pobreza no extrema,5000,43
913,No pobreza,No pobreza,5000,40
914,No pobreza,No pobreza,5000,42
915,No pobreza,No pobreza,5000,41
916,No pobreza,No pobreza,5000,44
917,No pobreza,No pobreza,5000,44
918,No pobreza,No pobreza,5000,44
919,No pobreza,No pobreza,5000,40
920,No pobreza,No pobreza,5000,43
921,No pobreza,No pobreza,5000,42
922,No pobreza,No pobreza,5000,40
923,Pobreza,Pobreza no extrema,5000,43
924,No pobreza,No pobreza,5000,40
925,No pobreza,No pobreza,5000,41
926,No pobreza,No pobreza,5000,44
927,Pobreza,Pobreza no extrema,5000,44
928,Pobreza,Pobreza no extrema,5000,42
929,Pobreza,Pobreza extrema,5000,43
930,No pobreza,No pobreza,5000,36
931,No pobreza,No pobreza,5000,38
932,No pobreza,No pobreza,5000,36
933,No pobreza,No pobreza,5000,36
934,No pobreza,No pobreza,5000,38
935,Pobreza,Pobreza no extrema,5000,37
936,Pobreza,Pobreza no extrema,5000,36
937,No pobreza,No pobreza,5000,37
938,Pobreza,Pobreza no extrema,5000,36
939,No pobreza,No pobreza,5000,37
940,No pobreza,No pobreza,5000,38
941,No pobreza,No pobreza,5000,35
942,No pobreza,No pobreza,5000,39
943,No pobreza,No pobreza,5000,37
944,Pobreza,Pobreza no extrema,5000,35
945,No pobreza,No pobreza,5000,35
946,No pobreza,No pobreza,5000,37
947,No pobreza,No pobreza,5000,35
948,No pobreza,No pobreza,5000,37
949,No pobreza,No pobreza,5000,38
950,No pobreza,No pobreza,5000,35
951,Pobreza,Pobreza no extrema,5000,37
952,Pobreza,Pobreza no extrema,5000,37
953,No pobreza,No pobreza,5000,39
954,No pobreza,No pobreza,5000,36
955,No pobreza,No pobreza,5000,35
956,Pobreza,Pobreza no extrema,5000,39
957,No pobreza,No pobreza,5000,38
958,No pobreza,No pobreza,5000,35
959,No pobreza,No pobreza,5000,39
960,No pobreza,No pobreza,5000,37
961,No pobreza,No pobreza,5000,37
962,Pobreza,Pobreza no extrema,5000,39
963,Pobreza,Pobreza no extrema,5000,37
964,No pobreza,No pobreza,5000,30
965,No pobreza,No pobreza,5000,32
966,Pobreza,Pobreza no extrema,5000,30
967,No pobreza,No pobreza,5000,31
968,No pobreza,No pobreza,5000,32
969,No pobreza,No pobreza,5000,33
970,No pobreza,No pobreza,5000,33
971,No pobreza,No pobreza,5000,31
972,No pobreza,No pobreza,5000,33
973,No pobreza,No pobreza,5000,31
974,No pobreza,No pobreza,5000,30
975,No pobreza,No pobreza,5000,33
976,No pobreza,No pobreza,5000,30
977,No pobreza,No pobreza,5000,30
978,No pobreza,No pobreza,5000,33
979,Pobreza,Pobreza no extrema,5000,30
980,Pobreza,Pobreza no extrema,5000,32
981,No pobreza,No pobreza,5000,34
982,No pobreza,No pobreza,5000,32
983,No pobreza,No pobreza,5000,30
984,Pobreza,Pobreza extrema,5000,30
985,Pobreza,Pobreza extrema,5000,33
986,No pobreza,No pobreza,5000,33
987,No pobreza,No pobreza,5000,31
988,No pobreza,No pobreza,5000,34
989,No pobreza,No pobreza,5000,34
990,Pobreza,Pobreza no extrema,5000,30
991,No pobreza,No pobreza,5000,25
992,No pobreza,No pobreza,5000,26
993,No pobreza,No pobreza,5000,29
994,No pobreza,No pobreza,5000,28
995,No pobreza,No pobreza,5000,28
996,No pobreza,No pobreza,5000,29
997,Pobreza,Pobreza no extrema,5000,28
998,No pobreza,No pobreza,5000,26
999,No pobreza,No pobreza,5000,25
1000,No pobreza,No pobreza,5000,27
1001,No pobreza,No pobreza,5000,27
1002,No pobreza,No pobreza,5000,27
1003,No pobreza,No pobreza,5000,26
1004,No pobreza,No pobreza,5000,25
1005,No pobreza,No pobreza,5000,27
1006,No pobreza,No pobreza,5000,26
1007,No pobreza,No pobreza,5000,27
1008,No pobreza,No pobreza,5000,29
1009,Pobreza,Pobreza no extrema,5000,29
1010,No pobreza,No pobreza,5000,26
1011,No pobreza,No pobreza,5000,28
1012,No pobreza,No pobreza,5000,28
1013,No pobreza,No pobreza,5000,29
1014,No pobreza,No pobreza,5000,25
1015,No pobreza,No pobreza,5000,28
1016,No pobreza,No pobreza,5000,28
1017,No pobreza,No pobreza,5000,28
1018,No pobreza,No pobreza,5000,27
1019,No pobreza,No pobreza,5000,29
1020,No pobreza,No pobreza,5000,29
1021,No pobreza,No pobreza,5000,27
1022,No pobreza,No pobreza,5000,27
1023,No pobreza,No pobreza,5000,26
1024,No pobreza,No pobreza,5000,26
1025,Pobreza,Pobreza no extrema,5000,29
1026,No pobreza,No pobreza,5000,26
1027,No pobreza,No pobreza,5000,28
1028,No pobreza,No pobreza,5000,26
1029,No pobreza,No pobreza,5000,25
1030,No pobreza,No pobreza,5000,28
1031,No pobreza,No pobreza,5000,28
1032,No pobreza,No pobreza,5000,25
1033,No pobreza,No pobreza,5000,29
1034,No pobreza,No pobreza,5000,26
1035,No pobreza,No pobreza,5000,28
1036,No pobreza,No pobreza,5000,27
1037,No pobreza,No pobreza,5000,28
1038,No pobreza,No pobreza,5000,26
1039,No pobreza,No pobreza,5000,25
1040,No pobreza,No pobreza,5000,25
1041,Pobreza,Pobreza no extrema,5000,21
1042,No pobreza,No pobreza,5000,23
1043,No pobreza,No pobreza,5000,22
1044,No pobreza,No pobreza,5000,24
1045,Pobreza,Pobreza extrema,5000,21
1046,No pobreza,No pobreza,5000,23
1047,No pobreza,No pobreza,5000,23
1048,No pobreza,No pobreza,5000,23
1049,Pobreza,Pobreza no extrema,5000,24
1050,No pobreza,No pobreza,5000,23
1051,No pobreza,No pobreza,5000,24
1052,No pobreza,No pobreza,5000,22
1053,No pobreza,No pobreza,5000,21
1054,Pobreza,Pobreza extrema,5000,21
1055,No pobreza,No pobreza,5000,21
1056,No pobreza,No pobreza,5000,21
1057,No pobreza,No pobreza,5000,20
1058,No pobreza,No pobreza,5000,24
1059,No pobreza,No pobreza,5000,20
1060,No pobreza,No pobreza,5000,23
1061,No pobreza,No pobreza,5000,23
1062,No pobreza,No pobreza,5000,19
1063,No pobreza,No pobreza,5000,17
1064,No pobreza,No pobreza,5000,19
1065,No pobreza,No pobreza,5000,19
1066,No pobreza,No pobreza,5000,18
1067,Pobreza,Pobreza no extrema,4900,51
1068,Pobreza,Pobreza no extrema,4900,33
1069,No pobreza,No pobreza,4800,55
1070,Pobreza,Pobreza no extrema,4800,51
1071,No pobreza,No pobreza,4800,53
1072,No pobreza,No pobreza,4800,45
1073,No pobreza,No pobreza,4800,49
1074,No pobreza,No pobreza,4800,46
1075,No pobreza,No pobreza,4800,46
1076,No pobreza,No pobreza,4800,48
1077,No pobreza,No pobreza,4800,48
1078,No pobreza,No pobreza,4800,44
1079,No pobreza,No pobreza,4800,42
1080,No pobreza,No pobreza,4800,37
1081,Pobreza,Pobreza no extrema,4800,38
1082,No pobreza,No pobreza,4800,37
1083,Pobreza,Pobreza no extrema,4800,37
1084,Pobreza,Pobreza no extrema,4800,39
1085,No pobreza,No pobreza,4800,38
1086,Pobreza,Pobreza no extrema,4800,34
1087,No pobreza,No pobreza,4800,33
1088,Pobreza,Pobreza no extrema,4800,30
1089,No pobreza,No pobreza,4800,32
1090,Pobreza,Pobreza no extrema,4800,30
1091,No pobreza,No pobreza,4800,32
1092,No pobreza,No pobreza,4800,31
1093,No pobreza,No pobreza,4800,28
1094,No pobreza,No pobreza,4800,27
1095,Pobreza,Pobreza no extrema,4800,20
1096,No pobreza,No pobreza,4800,22
1097,No pobreza,No pobreza,4800,23
1098,Pobreza,Pobreza no extrema,4800,23
1099,Pobreza,Pobreza no extrema,4800,18
1100,No pobreza,No pobreza,4700,42
1101,No pobreza,No pobreza,4700,40
1102,No pobreza,No pobreza,4700,40
1103,No pobreza,No pobreza,4700,36
1104,No pobreza,No pobreza,4700,34
1105,No pobreza,No pobreza,4700,26
1106,No pobreza,No pobreza,4700,16
1107,Pobreza,Pobreza no extrema,4650,26
1108,No pobreza,No pobreza,4640,34
1109,No pobreza,No pobreza,4600,51
1110,No pobreza,No pobreza,4600,51
1111,Pobreza,Pobreza no extrema,4600,47
1112,No pobreza,No pobreza,4600,36
1113,No pobreza,No pobreza,4600,35
1114,Pobreza,Pobreza no extrema,4600,36
1115,Pobreza,Pobreza no extrema,4600,23
1116,No pobreza,No pobreza,4500,72
1117,No pobreza,No pobreza,4500,63
1118,No pobreza,No pobreza,4500,60
1119,No pobreza,No pobreza,4500,63
1120,No pobreza,No pobreza,4500,62
1121,No pobreza,No pobreza,4500,61
1122,No pobreza,No pobreza,4500,62
1123,No pobreza,No pobreza,4500,61
1124,No pobreza,No pobreza,4500,59
1125,No pobreza,No pobreza,4500,50
1126,No pobreza,No pobreza,4500,52
1127,No pobreza,No pobreza,4500,52
1128,No pobreza,No pobreza,4500,54
1129,No pobreza,No pobreza,4500,50
1130,No pobreza,No pobreza,4500,52
1131,Pobreza,Pobreza no extrema,4500,50
1132,No pobreza,No pobreza,4500,49
1133,No pobreza,No pobreza,4500,45
1134,No pobreza,No pobreza,4500,49
1135,No pobreza,No pobreza,4500,46
1136,No pobreza,No pobreza,4500,47
1137,No pobreza,No pobreza,4500,48
1138,Pobreza,Pobreza no extrema,4500,45
1139,No pobreza,No pobreza,4500,46
1140,No pobreza,No pobreza,4500,45
1141,No pobreza,No pobreza,4500,40
1142,No pobreza,No pobreza,4500,40
1143,Pobreza,Pobreza no extrema,4500,43
1144,Pobreza,Pobreza extrema,4500,44
1145,No pobreza,No pobreza,4500,40
1146,No pobreza,No pobreza,4500,44
1147,No pobreza,No pobreza,4500,44
1148,No pobreza,No pobreza,4500,40
1149,No pobreza,No pobreza,4500,40
1150,No pobreza,No pobreza,4500,42
1151,No pobreza,No pobreza,4500,36
1152,Pobreza,Pobreza no extrema,4500,39
1153,No pobreza,No pobreza,4500,38
1154,Pobreza,Pobreza no extrema,4500,36
1155,Pobreza,Pobreza no extrema,4500,37
1156,No pobreza,No pobreza,4500,35
1157,No pobreza,No pobreza,4500,37
1158,No pobreza,No pobreza,4500,39
1159,No pobreza,No pobreza,4500,36
1160,No pobreza,No pobreza,4500,36
1161,No pobreza,No pobreza,4500,35
1162,No pobreza,No pobreza,4500,36
1163,No pobreza,No pobreza,4500,35
1164,No pobreza,No pobreza,4500,33
1165,No pobreza,No pobreza,4500,33
1166,No pobreza,No pobreza,4500,30
1167,Pobreza,Pobreza extrema,4500,30
1168,No pobreza,No pobreza,4500,33
1169,No pobreza,No pobreza,4500,34
1170,No pobreza,No pobreza,4500,30
1171,Pobreza,Pobreza no extrema,4500,31
1172,No pobreza,No pobreza,4500,31
1173,No pobreza,No pobreza,4500,34
1174,No pobreza,No pobreza,4500,32
1175,Pobreza,Pobreza no extrema,4500,34
1176,No pobreza,No pobreza,4500,34
1177,No pobreza,No pobreza,4500,30
1178,No pobreza,No pobreza,4500,33
1179,No pobreza,No pobreza,4500,34
1180,No pobreza,No pobreza,4500,32
1181,No pobreza,No pobreza,4500,30
1182,No pobreza,No pobreza,4500,34
1183,Pobreza,Pobreza no extrema,4500,31
1184,No pobreza,No pobreza,4500,33
1185,No pobreza,No pobreza,4500,27
1186,No pobreza,No pobreza,4500,26
1187,No pobreza,No pobreza,4500,29
1188,No pobreza,No pobreza,4500,25
1189,No pobreza,No pobreza,4500,27
1190,Pobreza,Pobreza no extrema,4500,28
1191,No pobreza,No pobreza,4500,28
1192,Pobreza,Pobreza no extrema,4500,29
1193,No pobreza,No pobreza,4500,26
1194,No pobreza,No pobreza,4500,28
1195,No pobreza,No pobreza,4500,27
1196,Pobreza,Pobreza no extrema,4500,25
1197,No pobreza,No pobreza,4500,27
1198,No pobreza,No pobreza,4500,24
1199,No pobreza,No pobreza,4500,24
1200,No pobreza,No pobreza,4500,24
1201,No pobreza,No pobreza,4500,22
1202,No pobreza,No pobreza,4500,23
1203,No pobreza,No pobreza,4500,23
1204,No pobreza,No pobreza,4500,21
1205,No pobreza,No pobreza,4500,22
1206,No pobreza,No pobreza,4500,20
1207,No pobreza,No pobreza,4500,19
1208,No pobreza,No pobreza,4450,45
1209,No pobreza,No pobreza,4400,64
1210,No pobreza,No pobreza,4400,51
1211,No pobreza,No pobreza,4400,45
1212,No pobreza,No pobreza,4400,39
1213,No pobreza,No pobreza,4400,27
1214,Pobreza,Pobreza no extrema,4400,26
1215,Pobreza,Pobreza no extrema,4400,23
1216,No pobreza,No pobreza,4330,42
1217,No pobreza,No pobreza,4300,70
1218,No pobreza,No pobreza,4300,56
1219,No pobreza,No pobreza,4300,46
1220,No pobreza,No pobreza,4300,37
1221,Pobreza,Pobreza no extrema,4300,35
1222,No pobreza,No pobreza,4300,30
1223,No pobreza,No pobreza,4300,26
1224,Pobreza,Pobreza no extrema,4300,26
1225,No pobreza,No pobreza,4300,20
1226,Pobreza,Pobreza no extrema,4300,24
1227,Pobreza,Pobreza no extrema,4280,35
1228,No pobreza,No pobreza,4280,24
1229,Pobreza,Pobreza no extrema,4266,57
1230,No pobreza,No pobreza,4250,73
1231,No pobreza,No pobreza,4250,25
1232,Pobreza,Pobreza no extrema,4250,28
1233,No pobreza,No pobreza,4230,53
1234,No pobreza,No pobreza,4200,62
1235,No pobreza,No pobreza,4200,62
1236,Pobreza,Pobreza no extrema,4200,60
1237,No pobreza,No pobreza,4200,56
1238,No pobreza,No pobreza,4200,52
1239,No pobreza,No pobreza,4200,48
1240,No pobreza,No pobreza,4200,49
1241,No pobreza,No pobreza,4200,40
1242,Pobreza,Pobreza no extrema,4200,39
1243,Pobreza,Pobreza extrema,4200,36
1244,No pobreza,No pobreza,4200,36
1245,Pobreza,Pobreza no extrema,4200,30
1246,No pobreza,No pobreza,4200,31
1247,No pobreza,No pobreza,4200,31
1248,No pobreza,No pobreza,4200,32
1249,No pobreza,No pobreza,4200,25
1250,Pobreza,Pobreza no extrema,4200,29
1251,Pobreza,Pobreza no extrema,4200,27
1252,Pobreza,Pobreza no extrema,4200,22
1253,No pobreza,No pobreza,4200,22
1254,Pobreza,Pobreza no extrema,4200,24
1255,No pobreza,No pobreza,4200,20
1256,No pobreza,No pobreza,4200,19
1257,No pobreza,No pobreza,4195,49
1258,Pobreza,Pobreza no extrema,4167,54
1259,No pobreza,No pobreza,4167,24
1260,No pobreza,No pobreza,4156,28
1261,No pobreza,No pobreza,4125,28
1262,No pobreza,No pobreza,4100,59
1263,No pobreza,No pobreza,4041,50
1264,No pobreza,No pobreza,4015,51
1265,No pobreza,No pobreza,4000,81
1266,No pobreza,No pobreza,4000,75
1267,No pobreza,No pobreza,4000,71
1268,No pobreza,No pobreza,4000,72
1269,No pobreza,No pobreza,4000,67
1270,No pobreza,No pobreza,4000,65
1271,No pobreza,No pobreza,4000,67
1272,No pobreza,No pobreza,4000,69
1273,No pobreza,No pobreza,4000,65
1274,No pobreza,No pobreza,4000,66
1275,No pobreza,No pobreza,4000,62
1276,No pobreza,No pobreza,4000,64
1277,No pobreza,No pobreza,4000,61
1278,Pobreza,Pobreza no extrema,4000,62
1279,No pobreza,No pobreza,4000,64
1280,Pobreza,Pobreza no extrema,4000,60
1281,No pobreza,No pobreza,4000,60
1282,No pobreza,No pobreza,4000,62
1283,No pobreza,No pobreza,4000,60
